match_id,competition_id,season_id,home_team,away_team,home_xg_for_avg,home_xg_against_avg,home_goals_for_avg,home_goals_against_avg,home_shot_accuracy_pct,home_possession_pct,home_progressive_passes_pct,home_confederation,away_xg_for_avg,away_xg_against_avg,away_goals_for_avg,away_goals_against_avg,away_shot_accuracy_pct,away_possession_pct,away_progressive_passes_pct,away_confederation,h2h_home_wins,h2h_draws,h2h_away_wins,is_neutral,home_goals,away_goals
7554,43,3,England,Panama,1.753323378612,1.336814127344,1.52,0.76,37.81870906870907,55.118599362570066,19.598377588244748,0,0.7563887631333334,1.5523442966666667,1.1666666666666667,2.5,32.37077737077737,47.15211933136558,25.81362113652041,2,0,0,0,1,6,1
7559,43,3,Saudi Arabia,Egypt,0.74476832006,1.92738342638,0.6,2.2,28.2156862745098,49.33723091355672,22.277947463096222,4,2.5639032043166665,2.184977645,1.3333333333333333,1.8333333333333333,33.32351290684624,53.65210379046891,20.937342080243553,3,0,0,0,1,2,1
7557,43,3,Iran,Portugal,0.9908843204,1.4057193894000002,1.0,1.6,23.214285714285715,34.27090389211658,29.66137135908017,4,1.9535975487588237,1.3988766438470588,1.7058823529411764,1.2352941176470589,34.57216763583704,58.5631346059843,18.897640149660226,0,0,0,0,1,1,1
7560,43,3,Spain,Morocco,2.444784858655,1.5690663360850001,2.1,0.85,37.059133895267394,68.1520214765202,17.491760787557304,0,1.4661155764384615,1.0472892532846154,0.8461538461538461,0.7692307692307693,31.13281587561178,47.12921529450364,23.47988239092151,3,0,1,0,1,2,2
7558,43,3,Uruguay,Russia,1.7764764219461542,1.3478113121692308,1.3076923076923077,0.6923076923076923,34.84238800415271,48.59927297279357,26.41511837978258,1,2.0569787452857144,2.5088107760714284,1.8571428571428572,1.5714285714285714,36.47392290249433,39.297493160433525,26.12965916596872,0,0,0,0,1,3,0
7563,43,3,Denmark,France,1.4662903530312499,1.55133189810625,1.125,1.0,37.69516119845067,53.44225401041581,21.628123922963994,0,1.9849755978739132,1.542482314769565,1.7826086956521738,1.0,34.891678264688906,49.77717734179681,20.702819817093452,0,0,0,1,1,0,0
7561,43,3,Iceland,Croatia,1.29214323075,1.6963387873499998,0.5,1.5,26.11111111111111,30.508041926447998,30.446754431699684,0,2.134854771525,1.9328610127999997,1.5,1.45,36.35547695058564,54.11175041438524,21.13427629236785,0,0,0,0,1,1,2
7562,43,3,Australia,Peru,0.6617324097833334,1.5029003176666667,1.0,1.5,32.61396011396011,41.789564698793036,25.939963789361922,4,0.7943872694999999,1.4047152216,0.0,1.0,33.566760037348274,44.33520800614059,26.81393327598888,1,0,0,0,1,0,2
7564,43,3,Nigeria,Argentina,1.7496126043222222,1.3443809300444447,1.1111111111111112,0.6666666666666666,26.62738362428765,45.50028380225962,27.769140792492006,3,2.61091691405625,1.45477471976875,1.75,1.0625,43.349330676633315,59.10078149118874,18.595399264595084,1,0,0,0,1,1,2
7567,43,3,South Korea,Germany,0.8067933937333334,1.6209421165000002,1.0,1.8333333333333333,31.477591036414566,46.72543695455857,22.550797807881256,4,1.9061664276642856,0.9421832125214286,1.7857142857142858,1.2857142857142858,34.615484086953785,62.831555524901106,20.121007231055682,0,0,0,0,1,2,0
7568,43,3,Switzerland,Costa Rica,1.808449461005882,2.032605721582353,1.411764705882353,1.4705882352941178,35.99734970612612,49.46615636244096,22.020695496260174,0,0.3078638352125,2.3630080875625,0.625,2.25,28.30357142857143,34.12625987686542,25.399423938074513,2,0,0,0,1,2,2
7565,43,3,Serbia,Brazil,1.033953838875,1.5141946677,1.0,1.5,21.458333333333332,49.276344463929846,22.01891708877182,0,2.616441297376923,1.0265103845461538,1.4615384615384615,0.6153846153846154,40.314034465809726,57.82264572045531,20.217124711874156,1,0,0,1,1,0,2
7566,43,3,Mexico,Sweden,1.2188133053333334,1.2145960225777777,0.6666666666666666,0.7777777777777778,29.8659365326032,53.742118458818,23.49839343027374,2,1.1160587629999998,1.0637041816875,1.0,1.0,32.928009490509496,36.528960414892715,28.02601357155089,0,0,0,0,1,0,3
7571,43,3,Senegal,Colombia,1.67107557398,1.2978372507,1.8,1.2,31.799755799755804,47.152872512122656,25.160076163608647,3,1.8104118276555556,1.4825100614222222,1.8888888888888888,0.6666666666666666,36.13681964559157,52.15693100454922,22.53435936810657,1,0,0,0,1,0,1
7570,43,3,England,Belgium,1.83202876508,1.3414023044959997,1.76,0.76,40.03083028083028,55.617010142468324,19.331469375684364,0,1.4144264945166665,1.154002869788889,1.5,0.7222222222222222,36.08515892083667,54.33279300891298,19.931993664143413,0,0,0,1,1,0,1
7572,43,3,Japan,Poland,1.6257438460285714,1.9165499372142858,1.5714285714285714,1.4285714285714286,38.93095699818388,43.05128072114404,21.99620602131642,4,1.162332394525,1.5462677541499998,0.9166666666666666,1.8333333333333333,27.950336700336702,43.86407321791449,23.25672351273643,0,0,0,0,1,0,1
7569,43,3,Panama,Tunisia,0.8212626240166667,1.6049886345,1.1666666666666667,3.1666666666666665,29.130036630036628,48.66687899987097,24.23650783779799,2,0.8703387311499999,1.6677145246374998,0.625,1.25,26.7321648939296,46.95967773437341,25.402678259302316,3,0,0,0,1,1,2
7580,43,3,France,Argentina,1.9319370527869566,1.4856300816304349,1.608695652173913,0.8695652173913043,34.54033878291464,50.97713175329813,20.51207560845095,0,2.57366693980625,1.4339821040812502,1.6875,0.875,43.60974734329997,59.3778764150685,18.781916003336512,1,0,1,0,1,4,3
7579,43,3,Uruguay,Portugal,1.9308281903153848,1.2850888354692307,1.3846153846153846,0.6153846153846154,34.4303000920648,50.53303013489272,25.3558010674474,1,1.9845882015058824,1.4636390946117648,1.7058823529411764,1.1764705882352942,35.02034690754573,58.8817037334098,18.892200326345687,0,0,0,1,1,2,1
7582,43,3,Spain,Russia,2.3070793559549996,1.395633029385,2.15,0.9,35.47867412515245,68.00114487503672,17.42256000783021,0,1.4340869912857142,2.0979504583285715,1.7142857142857142,1.8571428571428572,35.28344671201814,42.14894128703092,25.753900201597087,0,0,0,0,1,1,1
7581,43,3,Croatia,Denmark,1.8641644314749999,1.8087956201249997,1.55,1.45,35.0093231044318,54.532125638196135,21.090402159235804,0,1.18660056114375,1.1969822041687501,1.0625,0.9375,36.31358225108225,52.58124228875665,21.15452365634811,0,0,0,0,1,1,1
